facility_id,drug_name,drug_category,nlem_level,quantity_available,unit,last_restocked,stock_status,critical_flag
MP-UJJ-CHC-018,Activated Charcoal Powder,Antidote,P,28,sachets,2026-02-18,IN_STOCK,True
MP-UJJ-CHC-018,Pralidoxime (PAM) Injection,Antidote,S,19,vials,2026-03-23,IN_STOCK,True
MP-DHA-CHC-019,Polyvalent Anti-Snake Venom (ASV),Antivenom,P,37,vials,2026-03-30,IN_STOCK,True
MP-DHA-CHC-019,Artesunate Injection 60mg,Antimalarial,P,24,vials,2026-03-29,IN_STOCK,True
MP-DHA-CHC-019,Artemether-Lumefantrine Tablets,Antimalarial,P,28,tablets,2026-03-19,IN_STOCK,True
MP-DHA-CHC-019,Chloroquine Phosphate 250mg,Antimalarial,P,8,tablets,2026-02-28,LOW,False
MP-DHA-CHC-019,Primaquine 7.5mg,Antimalarial,P,39,tablets,2026-03-25,IN_STOCK,False
MP-DHA-CHC-019,Dengue NS1 Antigen Test Kit,Diagnostic,P,2,kits,2026-03-01,LOW,True
MP-DHA-CHC-019,Platelet Rich Plasma,Blood Product,S,31,units,2026-03-11,IN_STOCK,True
MP-DHA-CHC-019,Normal Saline 0.9% (1L),IV Fluid,P,19,bottles,2026-03-27,IN_STOCK,True
MP-DHA-CHC-019,Ringer Lactate (1L),IV Fluid,P,20,bottles,2026-03-17,IN_STOCK,True
MP-DHA-CHC-019,ORS Packets (WHO formula),ORS,P,23,packets,2026-04-01,IN_STOCK,True
MP-DHA-CHC-019,Zinc Sulphate Dispersible 20mg,Micronutrient,P,57,tablets,2026-03-02,IN_STOCK,False
MP-DHA-CHC-019,Metronidazole 400mg,Antiprotozoal,P,57,tablets,2026-03-19,IN_STOCK,False
MP-DHA-CHC-019,Amoxicillin 500mg,Antibiotic,P,76,capsules,2026-03-26,IN_STOCK,False
MP-DHA-CHC-019,Azithromycin 500mg,Antibiotic,P,72,tablets,2026-03-14,IN_STOCK,False
MP-DHA-CHC-019,Ciprofloxacin 500mg,Antibiotic,P,60,tablets,2026-03-07,IN_STOCK,False
MP-DHA-CHC-019,Cotrimoxazole Paediatric,Antibiotic,P,59,tablets,2026-04-15,IN_STOCK,False
MP-DHA-CHC-019,Gentamicin Injection 80mg,Antibiotic,P,1,ampoules,2026-02-28,LOW,True
MP-DHA-CHC-019,Ceftriaxone Injection 1g,Antibiotic,S,0,vials,2026-04-09,OUT_OF_STOCK,True
MP-DHA-CHC-019,Oxytocin Injection 5IU,Obstetric,P,35,ampoules,2026-04-08,IN_STOCK,True
MP-DHA-CHC-019,Misoprostol 200mcg,Obstetric,P,0,tablets,2026-03-16,OUT_OF_STOCK,True
MP-DHA-CHC-019,Magnesium Sulphate Injection 50%,Anticonvulsant,P,4,ampoules,2026-03-06,LOW,True
MP-DHA-CHC-019,Adrenaline (Epinephrine) 1mg/ml,Emergency,P,4,ampoules,2026-04-17,LOW,True
MP-DHA-CHC-019,Hydrocortisone Injection 100mg,Corticosteroid,P,0,vials,2026-03-02,OUT_OF_STOCK,True
MP-DHA-CHC-019,Atropine Sulphate 0.6mg/ml,Anticholinergic,P,13,ampoules,2026-03-16,IN_STOCK,True
MP-DHA-CHC-019,Paracetamol 500mg,Analgesic,P,69,tablets,2026-03-21,IN_STOCK,False
MP-DHA-CHC-019,Ibuprofen 400mg,NSAID,P,37,tablets,2026-04-11,IN_STOCK,False
MP-DHA-CHC-019,Diclofenac Sodium 50mg,NSAID,P,59,tablets,2026-04-08,IN_STOCK,False
MP-DHA-CHC-019,Salbutamol Inhaler 100mcg,Bronchodilator,P,65,inhalers,2026-03-15,IN_STOCK,False
MP-DHA-CHC-019,Dexamethasone Injection 4mg,Corticosteroid,P,38,ampoules,2026-03-23,IN_STOCK,True
MP-DHA-CHC-019,Prednisolone 5mg,Corticosteroid,P,7,tablets,2026-03-19,LOW,False
MP-DHA-CHC-019,Metformin 500mg,Antidiabetic,P,70,tablets,2026-04-03,IN_STOCK,False
MP-DHA-CHC-019,Glimepiride 1mg,Antidiabetic,P,78,tablets,2026-02-22,IN_STOCK,False
MP-DHA-CHC-019,Amlodipine 5mg,Antihypertensive,P,1,tablets,2026-04-12,LOW,False
MP-DHA-CHC-019,Enalapril 5mg,Antihypertensive,P,50,tablets,2026-03-13,IN_STOCK,False
MP-DHA-CHC-019,Tetanus Toxoid Injection,Vaccine,P,35,doses,2026-04-07,IN_STOCK,True
MP-DHA-CHC-019,Anti-Tetanus Serum (ATS),Antiserum,P,33,vials,2026-02-26,IN_STOCK,True
MP-DHA-CHC-019,Anti-Rabies Vaccine (ARV),Vaccine,P,16,doses,2026-02-19,IN_STOCK,True
MP-DHA-CHC-019,Rabies Immunoglobulin (RIG),Immunoglobulin,S,2,vials,2026-02-19,LOW,True
MP-DHA-CHC-019,Activated Charcoal Powder,Antidote,P,28,sachets,2026-03-31,IN_STOCK,True
MP-DHA-CHC-019,Pralidoxime (PAM) Injection,Antidote,S,0,vials,2026-04-13,OUT_OF_STOCK,True
MP-DHA-CHC-020,Polyvalent Anti-Snake Venom (ASV),Antivenom,P,30,vials,2026-03-12,IN_STOCK,True
MP-DHA-CHC-020,Artesunate Injection 60mg,Antimalarial,P,40,vials,2026-03-28,IN_STOCK,True
MP-DHA-CHC-020,Artemether-Lumefantrine Tablets,Antimalarial,P,0,tablets,2026-04-04,OUT_OF_STOCK,True
MP-DHA-CHC-020,Chloroquine Phosphate 250mg,Antimalarial,P,74,tablets,2026-02-24,IN_STOCK,False
MP-DHA-CHC-020,Primaquine 7.5mg,Antimalarial,P,51,tablets,2026-02-17,IN_STOCK,False
MP-DHA-CHC-020,Dengue NS1 Antigen Test Kit,Diagnostic,P,20,kits,2026-03-12,IN_STOCK,True
MP-DHA-CHC-020,Platelet Rich Plasma,Blood Product,S,30,units,2026-03-27,IN_STOCK,True
MP-DHA-CHC-020,Normal Saline 0.9% (1L),IV Fluid,P,38,bottles,2026-03-04,IN_STOCK,True
MP-DHA-CHC-020,Ringer Lactate (1L),IV Fluid,P,24,bottles,2026-04-14,IN_STOCK,True
MP-DHA-CHC-020,ORS Packets (WHO formula),ORS,P,15,packets,2026-03-27,IN_STOCK,True
MP-DHA-CHC-020,Zinc Sulphate Dispersible 20mg,Micronutrient,P,65,tablets,2026-03-10,IN_STOCK,False
MP-DHA-CHC-020,Metronidazole 400mg,Antiprotozoal,P,75,tablets,2026-03-28,IN_STOCK,False
MP-DHA-CHC-020,Amoxicillin 500mg,Antibiotic,P,5,capsules,2026-02-26,LOW,False
MP-DHA-CHC-020,Azithromycin 500mg,Antibiotic,P,57,tablets,2026-04-03,IN_STOCK,False
MP-DHA-CHC-020,Ciprofloxacin 500mg,Antibiotic,P,50,tablets,2026-03-21,IN_STOCK,False
MP-DHA-CHC-020,Cotrimoxazole Paediatric,Antibiotic,P,63,tablets,2026-03-06,IN_STOCK,False
MP-DHA-CHC-020,Gentamicin Injection 80mg,Antibiotic,P,22,ampoules,2026-02-25,IN_STOCK,True
MP-DHA-CHC-020,Ceftriaxone Injection 1g,Antibiotic,S,3,vials,2026-04-08,LOW,True
MP-DHA-CHC-020,Oxytocin Injection 5IU,Obstetric,P,17,ampoules,2026-03-01,IN_STOCK,True
MP-DHA-CHC-020,Misoprostol 200mcg,Obstetric,P,15,tablets,2026-04-17,IN_STOCK,True
MP-DHA-CHC-020,Magnesium Sulphate Injection 50%,Anticonvulsant,P,37,ampoules,2026-03-31,IN_STOCK,True
MP-DHA-CHC-020,Adrenaline (Epinephrine) 1mg/ml,Emergency,P,4,ampoules,2026-03-20,LOW,True
MP-DHA-CHC-020,Hydrocortisone Injection 100mg,Corticosteroid,P,16,vials,2026-04-16,IN_STOCK,True
MP-DHA-CHC-020,Atropine Sulphate 0.6mg/ml,Anticholinergic,P,32,ampoules,2026-03-10,IN_STOCK,True
MP-DHA-CHC-020,Paracetamol 500mg,Analgesic,P,50,tablets,2026-04-17,IN_STOCK,False
MP-DHA-CHC-020,Ibuprofen 400mg,NSAID,P,50,tablets,2026-02-27,IN_STOCK,False
MP-DHA-CHC-020,Diclofenac Sodium 50mg,NSAID,P,4,tablets,2026-03-12,LOW,False
MP-DHA-CHC-020,Salbutamol Inhaler 100mcg,Bronchodilator,P,69,inhalers,2026-03-24,IN_STOCK,False
MP-DHA-CHC-020,Dexamethasone Injection 4mg,Corticosteroid,P,21,ampoules,2026-03-17,IN_STOCK,True
MP-DHA-CHC-020,Prednisolone 5mg,Corticosteroid,P,36,tablets,2026-03-21,IN_STOCK,False
MP-DHA-CHC-020,Metformin 500mg,Antidiabetic,P,45,tablets,2026-03-18,IN_STOCK,False
MP-DHA-CHC-020,Glimepiride 1mg,Antidiabetic,P,49,tablets,2026-04-01,IN_STOCK,False
MP-DHA-CHC-020,Amlodipine 5mg,Antihypertensive,P,72,tablets,2026-03-08,IN_STOCK,False
MP-DHA-CHC-020,Enalapril 5mg,Antihypertensive,P,65,tablets,2026-04-05,IN_STOCK,False
MP-DHA-CHC-020,Tetanus Toxoid Injection,Vaccine,P,13,doses,2026-03-23,IN_STOCK,True
MP-DHA-CHC-020,Anti-Tetanus Serum (ATS),Antiserum,P,38,vials,2026-02-21,IN_STOCK,True
MP-DHA-CHC-020,Anti-Rabies Vaccine (ARV),Vaccine,P,39,doses,2026-02-24,IN_STOCK,True
MP-DHA-CHC-020,Rabies Immunoglobulin (RIG),Immunoglobulin,S,17,vials,2026-03-29,IN_STOCK,True
MP-DHA-CHC-020,Activated Charcoal Powder,Antidote,P,19,sachets,2026-03-18,IN_STOCK,True
MP-DHA-CHC-020,Pralidoxime (PAM) Injection,Antidote,S,23,vials,2026-03-30,IN_STOCK,True
MP-BUR-CHC-021,Polyvalent Anti-Snake Venom (ASV),Antivenom,P,31,vials,2026-02-26,IN_STOCK,True
MP-BUR-CHC-021,Artesunate Injection 60mg,Antimalarial,P,39,vials,2026-02-26,IN_STOCK,True
MP-BUR-CHC-021,Artemether-Lumefantrine Tablets,Antimalarial,P,31,tablets,2026-04-05,IN_STOCK,True
MP-BUR-CHC-021,Chloroquine Phosphate 250mg,Antimalarial,P,60,tablets,2026-04-06,IN_STOCK,False
MP-BUR-CHC-021,Primaquine 7.5mg,Antimalarial,P,61,tablets,2026-04-16,IN_STOCK,False
MP-BUR-CHC-021,Dengue NS1 Antigen Test Kit,Diagnostic,P,35,kits,2026-04-04,IN_STOCK,True
MP-BUR-CHC-021,Platelet Rich Plasma,Blood Product,S,35,units,2026-04-13,IN_STOCK,True
MP-BUR-CHC-021,Normal Saline 0.9% (1L),IV Fluid,P,26,bottles,2026-03-05,IN_STOCK,True
MP-BUR-CHC-021,Ringer Lactate (1L),IV Fluid,P,20,bottles,2026-04-01,IN_STOCK,True
MP-BUR-CHC-021,ORS Packets (WHO formula),ORS,P,38,packets,2026-03-24,IN_STOCK,True
MP-BUR-CHC-021,Zinc Sulphate Dispersible 20mg,Micronutrient,P,8,tablets,2026-03-11,LOW,False
MP-BUR-CHC-021,Metronidazole 400mg,Antiprotozoal,P,58,tablets,2026-02-17,IN_STOCK,False
MP-BUR-CHC-021,Amoxicillin 500mg,Antibiotic,P,70,capsules,2026-03-22,IN_STOCK,False
MP-BUR-CHC-021,Azithromycin 500mg,Antibiotic,P,76,tablets,2026-03-25,IN_STOCK,False
MP-BUR-CHC-021,Ciprofloxacin 500mg,Antibiotic,P,77,tablets,2026-03-14,IN_STOCK,False
MP-BUR-CHC-021,Cotrimoxazole Paediatric,Antibiotic,P,31,tablets,2026-04-11,IN_STOCK,False
MP-BUR-CHC-021,Gentamicin Injection 80mg,Antibiotic,P,24,ampoules,2026-04-07,IN_STOCK,True
MP-BUR-CHC-021,Ceftriaxone Injection 1g,Antibiotic,S,4,vials,2026-02-28,LOW,True
MP-BUR-CHC-021,Oxytocin Injection 5IU,Obstetric,P,16,ampoules,2026-04-17,IN_STOCK,True
MP-BUR-CHC-021,Misoprostol 200mcg,Obstetric,P,36,tablets,2026-03-15,IN_STOCK,True
MP-BUR-CHC-021,Magnesium Sulphate Injection 50%,Anticonvulsant,P,20,ampoules,2026-03-20,IN_STOCK,True
MP-BUR-CHC-021,Adrenaline (Epinephrine) 1mg/ml,Emergency,P,34,ampoules,2026-03-11,IN_STOCK,True
MP-BUR-CHC-021,Hydrocortisone Injection 100mg,Corticosteroid,P,13,vials,2026-03-18,IN_STOCK,True
MP-BUR-CHC-021,Atropine Sulphate 0.6mg/ml,Anticholinergic,P,15,ampoules,2026-04-10,IN_STOCK,True
MP-BUR-CHC-021,Paracetamol 500mg,Analgesic,P,72,tablets,2026-04-08,IN_STOCK,False
MP-BUR-CHC-021,Ibuprofen 400mg,NSAID,P,47,tablets,2026-03-19,IN_STOCK,False
MP-BUR-CHC-021,Diclofenac Sodium 50mg,NSAID,P,59,tablets,2026-03-18,IN_STOCK,False
MP-BUR-CHC-021,Salbutamol Inhaler 100mcg,Bronchodilator,P,32,inhalers,2026-03-20,IN_STOCK,False
MP-BUR-CHC-021,Dexamethasone Injection 4mg,Corticosteroid,P,15,ampoules,2026-03-29,IN_STOCK,True
MP-BUR-CHC-021,Prednisolone 5mg,Corticosteroid,P,2,tablets,2026-04-16,LOW,False
MP-BUR-CHC-021,Metformin 500mg,Antidiabetic,P,67,tablets,2026-04-11,IN_STOCK,False
MP-BUR-CHC-021,Glimepiride 1mg,Antidiabetic,P,36,tablets,2026-02-17,IN_STOCK,False
MP-BUR-CHC-021,Amlodipine 5mg,Antihypertensive,P,41,tablets,2026-03-15,IN_STOCK,False
MP-BUR-CHC-021,Enalapril 5mg,Antihypertensive,P,36,tablets,2026-03-27,IN_STOCK,False
MP-BUR-CHC-021,Tetanus Toxoid Injection,Vaccine,P,20,doses,2026-02-25,IN_STOCK,True
MP-BUR-CHC-021,Anti-Tetanus Serum (ATS),Antiserum,P,33,vials,2026-03-06,IN_STOCK,True
MP-BUR-CHC-021,Anti-Rabies Vaccine (ARV),Vaccine,P,2,doses,2026-03-20,LOW,True
MP-BUR-CHC-021,Rabies Immunoglobulin (RIG),Immunoglobulin,S,35,vials,2026-04-04,IN_STOCK,True
MP-BUR-CHC-021,Activated Charcoal Powder,Antidote,P,38,sachets,2026-02-26,IN_STOCK,True
MP-BUR-CHC-021,Pralidoxime (PAM) Injection,Antidote,S,40,vials,2026-03-14,IN_STOCK,True
MP-IND-PHC-022,Polyvalent Anti-Snake Venom (ASV),Antivenom,P,12,vials,2026-04-10,IN_STOCK,True
MP-IND-PHC-022,Artesunate Injection 60mg,Antimalarial,P,13,vials,2026-03-08,IN_STOCK,True
MP-IND-PHC-022,Artemether-Lumefantrine Tablets,Antimalarial,P,11,tablets,2026-03-11,IN_STOCK,True
MP-IND-PHC-022,Chloroquine Phosphate 250mg,Antimalarial,P,21,tablets,2026-02-22,IN_STOCK,False
MP-IND-PHC-022,Primaquine 7.5mg,Antimalarial,P,15,tablets,2026-02-24,IN_STOCK,False
MP-IND-PHC-022,Dengue NS1 Antigen Test Kit,Diagnostic,P,14,kits,2026-03-11,IN_STOCK,True
MP-IND-PHC-022,Normal Saline 0.9% (1L),IV Fluid,P,0,bottles,2026-04-09,OUT_OF_STOCK,True
MP-IND-PHC-022,Ringer Lactate (1L),IV Fluid,P,6,bottles,2026-04-06,IN_STOCK,True
MP-IND-PHC-022,ORS Packets (WHO formula),ORS,P,11,packets,2026-03-22,IN_STOCK,True
MP-IND-PHC-022,Zinc Sulphate Dispersible 20mg,Micronutrient,P,28,tablets,2026-03-24,IN_STOCK,False
MP-IND-PHC-022,Metronidazole 400mg,Antiprotozoal,P,25,tablets,2026-03-08,IN_STOCK,False
MP-IND-PHC-022,Amoxicillin 500mg,Antibiotic,P,30,capsules,2026-02-17,IN_STOCK,False
MP-IND-PHC-022,Azithromycin 500mg,Antibiotic,P,27,tablets,2026-04-07,IN_STOCK,False
MP-IND-PHC-022,Ciprofloxacin 500mg,Antibiotic,P,14,tablets,2026-04-06,IN_STOCK,False
MP-IND-PHC-022,Cotrimoxazole Paediatric,Antibiotic,P,24,tablets,2026-03-09,IN_STOCK,False
MP-IND-PHC-022,Gentamicin Injection 80mg,Antibiotic,P,0,ampoules,2026-03-26,OUT_OF_STOCK,True
MP-IND-PHC-022,Oxytocin Injection 5IU,Obstetric,P,8,ampoules,2026-02-24,IN_STOCK,True
MP-IND-PHC-022,Misoprostol 200mcg,Obstetric,P,15,tablets,2026-03-17,IN_STOCK,True
MP-IND-PHC-022,Magnesium Sulphate Injection 50%,Anticonvulsant,P,12,ampoules,2026-03-17,IN_STOCK,True
MP-IND-PHC-022,Adrenaline (Epinephrine) 1mg/ml,Emergency,P,8,ampoules,2026-03-30,IN_STOCK,True
MP-IND-PHC-022,Hydrocortisone Injection 100mg,Corticosteroid,P,0,vials,2026-04-03,OUT_OF_STOCK,True
MP-IND-PHC-022,Atropine Sulphate 0.6mg/ml,Anticholinergic,P,12,ampoules,2026-03-12,IN_STOCK,True
MP-IND-PHC-022,Paracetamol 500mg,Analgesic,P,25,tablets,2026-03-13,IN_STOCK,False
MP-IND-PHC-022,Ibuprofen 400mg,NSAID,P,28,tablets,2026-04-10,IN_STOCK,False
MP-IND-PHC-022,Diclofenac Sodium 50mg,NSAID,P,27,tablets,2026-02-24,IN_STOCK,False
MP-IND-PHC-022,Salbutamol Inhaler 100mcg,Bronchodilator,P,27,inhalers,2026-02-24,IN_STOCK,False
MP-IND-PHC-022,Dexamethasone Injection 4mg,Corticosteroid,P,12,ampoules,2026-03-14,IN_STOCK,True
MP-IND-PHC-022,Prednisolone 5mg,Corticosteroid,P,23,tablets,2026-04-11,IN_STOCK,False
MP-IND-PHC-022,Metformin 500mg,Antidiabetic,P,30,tablets,2026-02-28,IN_STOCK,False
MP-IND-PHC-022,Glimepiride 1mg,Antidiabetic,P,11,tablets,2026-03-20,IN_STOCK,False
MP-IND-PHC-022,Amlodipine 5mg,Antihypertensive,P,12,tablets,2026-03-20,IN_STOCK,False
MP-IND-PHC-022,Enalapril 5mg,Antihypertensive,P,13,tablets,2026-02-27,IN_STOCK,False
MP-IND-PHC-022,Tetanus Toxoid Injection,Vaccine,P,14,doses,2026-03-04,IN_STOCK,True
MP-IND-PHC-022,Anti-Tetanus Serum (ATS),Antiserum,P,15,vials,2026-03-21,IN_STOCK,True
MP-IND-PHC-022,Anti-Rabies Vaccine (ARV),Vaccine,P,8,doses,2026-02-24,IN_STOCK,True
MP-IND-PHC-022,Activated Charcoal Powder,Antidote,P,1,sachets,2026-03-14,LOW,True
MP-IND-PHC-023,Polyvalent Anti-Snake Venom (ASV),Antivenom,P,10,vials,2026-03-03,IN_STOCK,True
MP-IND-PHC-023,Artesunate Injection 60mg,Antimalarial,P,13,vials,2026-02-19,IN_STOCK,True
MP-IND-PHC-023,Artemether-Lumefantrine Tablets,Antimalarial,P,1,tablets,2026-02-18,LOW,True
MP-IND-PHC-023,Chloroquine Phosphate 250mg,Antimalarial,P,2,tablets,2026-02-21,LOW,False
MP-IND-PHC-023,Primaquine 7.5mg,Antimalarial,P,14,tablets,2026-04-02,IN_STOCK,False
MP-IND-PHC-023,Dengue NS1 Antigen Test Kit,Diagnostic,P,0,kits,2026-03-28,OUT_OF_STOCK,True
MP-IND-PHC-023,Normal Saline 0.9% (1L),IV Fluid,P,15,bottles,2026-03-23,IN_STOCK,True
MP-IND-PHC-023,Ringer Lactate (1L),IV Fluid,P,9,bottles,2026-03-08,IN_STOCK,True
MP-IND-PHC-023,ORS Packets (WHO formula),ORS,P,15,packets,2026-02-26,IN_STOCK,True
MP-IND-PHC-023,Zinc Sulphate Dispersible 20mg,Micronutrient,P,12,tablets,2026-03-23,IN_STOCK,False
MP-IND-PHC-023,Metronidazole 400mg,Antiprotozoal,P,18,tablets,2026-03-04,IN_STOCK,False
MP-IND-PHC-023,Amoxicillin 500mg,Antibiotic,P,21,capsules,2026-03-19,IN_STOCK,False
MP-IND-PHC-023,Azithromycin 500mg,Antibiotic,P,20,tablets,2026-03-11,IN_STOCK,False
MP-IND-PHC-023,Ciprofloxacin 500mg,Antibiotic,P,3,tablets,2026-04-12,LOW,False
MP-IND-PHC-023,Cotrimoxazole Paediatric,Antibiotic,P,24,tablets,2026-03-08,IN_STOCK,False
MP-IND-PHC-023,Gentamicin Injection 80mg,Antibiotic,P,6,ampoules,2026-02-26,IN_STOCK,True
MP-IND-PHC-023,Oxytocin Injection 5IU,Obstetric,P,11,ampoules,2026-02-24,IN_STOCK,True
MP-IND-PHC-023,Misoprostol 200mcg,Obstetric,P,9,tablets,2026-03-27,IN_STOCK,True
MP-IND-PHC-023,Magnesium Sulphate Injection 50%,Anticonvulsant,P,12,ampoules,2026-02-26,IN_STOCK,True
MP-IND-PHC-023,Adrenaline (Epinephrine) 1mg/ml,Emergency,P,5,ampoules,2026-04-15,IN_STOCK,True
MP-IND-PHC-023,Hydrocortisone Injection 100mg,Corticosteroid,P,0,vials,2026-02-26,OUT_OF_STOCK,True
MP-IND-PHC-023,Atropine Sulphate 0.6mg/ml,Anticholinergic,P,1,ampoules,2026-03-20,LOW,True
MP-IND-PHC-023,Paracetamol 500mg,Analgesic,P,23,tablets,2026-04-05,IN_STOCK,False
MP-IND-PHC-023,Ibuprofen 400mg,NSAID,P,14,tablets,2026-02-20,IN_STOCK,False
MP-IND-PHC-023,Diclofenac Sodium 50mg,NSAID,P,15,tablets,2026-02-21,IN_STOCK,False
MP-IND-PHC-023,Salbutamol Inhaler 100mcg,Bronchodilator,P,18,inhalers,2026-04-12,IN_STOCK,False
MP-IND-PHC-023,Dexamethasone Injection 4mg,Corticosteroid,P,10,ampoules,2026-03-06,IN_STOCK,True
MP-IND-PHC-023,Prednisolone 5mg,Corticosteroid,P,15,tablets,2026-04-14,IN_STOCK,False
MP-IND-PHC-023,Metformin 500mg,Antidiabetic,P,19,tablets,2026-03-02,IN_STOCK,False
MP-IND-PHC-023,Glimepiride 1mg,Antidiabetic,P,17,tablets,2026-03-21,IN_STOCK,False
MP-IND-PHC-023,Amlodipine 5mg,Antihypertensive,P,13,tablets,2026-04-17,IN_STOCK,False
MP-IND-PHC-023,Enalapril 5mg,Antihypertensive,P,12,tablets,2026-04-09,IN_STOCK,False
MP-IND-PHC-023,Tetanus Toxoid Injection,Vaccine,P,12,doses,2026-04-17,IN_STOCK,True
MP-IND-PHC-023,Anti-Tetanus Serum (ATS),Antiserum,P,0,vials,2026-03-27,OUT_OF_STOCK,True
MP-IND-PHC-023,Anti-Rabies Vaccine (ARV),Vaccine,P,11,doses,2026-03-04,IN_STOCK,True
MP-IND-PHC-023,Activated Charcoal Powder,Antidote,P,0,sachets,2026-04-13,OUT_OF_STOCK,True
MP-IND-PHC-024,Polyvalent Anti-Snake Venom (ASV),Antivenom,P,1,vials,2026-04-11,LOW,True
MP-IND-PHC-024,Artesunate Injection 60mg,Antimalarial,P,7,vials,2026-03-24,IN_STOCK,True
MP-IND-PHC-024,Artemether-Lumefantrine Tablets,Antimalarial,P,7,tablets,2026-03-07,IN_STOCK,True
MP-IND-PHC-024,Chloroquine Phosphate 250mg,Antimalarial,P,14,tablets,2026-04-13,IN_STOCK,False
MP-IND-PHC-024,Primaquine 7.5mg,Antimalarial,P,10,tablets,2026-03-09,IN_STOCK,False
MP-IND-PHC-024,Dengue NS1 Antigen Test Kit,Diagnostic,P,8,kits,2026-03-08,IN_STOCK,True
MP-IND-PHC-024,Normal Saline 0.9% (1L),IV Fluid,P,14,bottles,2026-03-05,IN_STOCK,True
MP-IND-PHC-024,Ringer Lactate (1L),IV Fluid,P,6,bottles,2026-04-09,IN_STOCK,True
MP-IND-PHC-024,ORS Packets (WHO formula),ORS,P,11,packets,2026-03-26,IN_STOCK,True
MP-IND-PHC-024,Zinc Sulphate Dispersible 20mg,Micronutrient,P,20,tablets,2026-02-26,IN_STOCK,False
MP-IND-PHC-024,Metronidazole 400mg,Antiprotozoal,P,18,tablets,2026-03-07,IN_STOCK,False
MP-IND-PHC-024,Amoxicillin 500mg,Antibiotic,P,3,capsules,2026-03-10,LOW,False
MP-IND-PHC-024,Azithromycin 500mg,Antibiotic,P,29,tablets,2026-03-30,IN_STOCK,False
MP-IND-PHC-024,Ciprofloxacin 500mg,Antibiotic,P,10,tablets,2026-02-22,IN_STOCK,False
MP-IND-PHC-024,Cotrimoxazole Paediatric,Antibiotic,P,19,tablets,2026-04-04,IN_STOCK,False
MP-IND-PHC-024,Gentamicin Injection 80mg,Antibiotic,P,11,ampoules,2026-03-30,IN_STOCK,True
MP-IND-PHC-024,Oxytocin Injection 5IU,Obstetric,P,8,ampoules,2026-03-17,IN_STOCK,True
MP-IND-PHC-024,Misoprostol 200mcg,Obstetric,P,15,tablets,2026-03-10,IN_STOCK,True
MP-IND-PHC-024,Magnesium Sulphate Injection 50%,Anticonvulsant,P,0,ampoules,2026-02-20,OUT_OF_STOCK,True
MP-IND-PHC-024,Adrenaline (Epinephrine) 1mg/ml,Emergency,P,10,ampoules,2026-04-09,IN_STOCK,True
MP-IND-PHC-024,Hydrocortisone Injection 100mg,Corticosteroid,P,11,vials,2026-03-25,IN_STOCK,True
MP-IND-PHC-024,Atropine Sulphate 0.6mg/ml,Anticholinergic,P,12,ampoules,2026-02-27,IN_STOCK,True
MP-IND-PHC-024,Paracetamol 500mg,Analgesic,P,3,tablets,2026-04-13,LOW,False
MP-IND-PHC-024,Ibuprofen 400mg,NSAID,P,1,tablets,2026-04-15,LOW,False
MP-IND-PHC-024,Diclofenac Sodium 50mg,NSAID,P,22,tablets,2026-03-16,IN_STOCK,False
MP-IND-PHC-024,Salbutamol Inhaler 100mcg,Bronchodilator,P,26,inhalers,2026-02-27,IN_STOCK,False
MP-IND-PHC-024,Dexamethasone Injection 4mg,Corticosteroid,P,6,ampoules,2026-03-08,IN_STOCK,True
MP-IND-PHC-024,Prednisolone 5mg,Corticosteroid,P,29,tablets,2026-04-08,IN_STOCK,False
MP-IND-PHC-024,Metformin 500mg,Antidiabetic,P,19,tablets,2026-04-12,IN_STOCK,False
MP-IND-PHC-024,Glimepiride 1mg,Antidiabetic,P,16,tablets,2026-02-25,IN_STOCK,False
MP-IND-PHC-024,Amlodipine 5mg,Antihypertensive,P,20,tablets,2026-03-23,IN_STOCK,False
MP-IND-PHC-024,Enalapril 5mg,Antihypertensive,P,30,tablets,2026-03-05,IN_STOCK,False
MP-IND-PHC-024,Tetanus Toxoid Injection,Vaccine,P,11,doses,2026-03-02,IN_STOCK,True
MP-IND-PHC-024,Anti-Tetanus Serum (ATS),Antiserum,P,8,vials,2026-04-12,IN_STOCK,True
MP-IND-PHC-024,Anti-Rabies Vaccine (ARV),Vaccine,P,14,doses,2026-03-10,IN_STOCK,True
MP-IND-PHC-024,Activated Charcoal Powder,Antidote,P,0,sachets,2026-03-06,OUT_OF_STOCK,True
MP-IND-PHC-025,Polyvalent Anti-Snake Venom (ASV),Antivenom,P,6,vials,2026-04-17,IN_STOCK,True
MP-IND-PHC-025,Artesunate Injection 60mg,Antimalarial,P,7,vials,2026-03-17,IN_STOCK,True
MP-IND-PHC-025,Artemether-Lumefantrine Tablets,Antimalarial,P,9,tablets,2026-04-07,IN_STOCK,True
MP-IND-PHC-025,Chloroquine Phosphate 250mg,Antimalarial,P,18,tablets,2026-03-02,IN_STOCK,False
MP-IND-PHC-025,Primaquine 7.5mg,Antimalarial,P,10,tablets,2026-03-27,IN_STOCK,False
MP-IND-PHC-025,Dengue NS1 Antigen Test Kit,Diagnostic,P,6,kits,2026-04-01,IN_STOCK,True
MP-IND-PHC-025,Normal Saline 0.9% (1L),IV Fluid,P,6,bottles,2026-03-17,IN_STOCK,True
MP-IND-PHC-025,Ringer Lactate (1L),IV Fluid,P,12,bottles,2026-02-22,IN_STOCK,True
